Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Capacitor Rack,233788119,N/A,UPDATE,connection,Unknown,Wye
Audit History,165203723,N/A,INSERT,,,
Primary Wire,217524937,217524935,UPDATE,status,Existing,Deleted
Audit History,165203974,N/A,INSERT,,,
Audit History,165204006,N/A,INSERT,,,
Audit History,165203350,N/A,INSERT,,,
Audit History,165202361,N/A,INSERT,,,
Audit History,165202393,N/A,INSERT,,,
Audit History,165202233,N/A,INSERT,,,
Audit History,165202265,N/A,INSERT,,,
Audit History,165203651,N/A,INSERT,,,
Audit History,165203683,N/A,INSERT,,,
Audit History,165203459,N/A,INSERT,,,
Audit History,165203491,N/A,INSERT,,,
Audit History,165203601,N/A,INSERT,,,
Audit History,165203473,N/A,INSERT,,,
Audit History,165204225,N/A,INSERT,,,
Audit History,165204449,N/A,INSERT,,,
OH Primary,217524591,N/A,UPDATE,installed_length,76,91
OH Primary,217524591,N/A,UPDATE,phase_orientation,ACB,ABC
Audit History,165202972,N/A,INSERT,,,
Audit History,165203164,N/A,INSERT,,,
Audit History,165198320,N/A,INSERT,,,
Audit History,165198128,N/A,INSERT,,,
Primary Wire,217524874,217524872,UPDATE,phase,B,A
Audit History,165201303,N/A,INSERT,,,
Audit History,165201367,N/A,INSERT,,,
Cable Segment Delta,527589507,N/A,INSERT,,,
Cable Segment Delta,527589539,N/A,INSERT,,,
Audit History,165204039,N/A,INSERT,,,
Audit History,165204071,N/A,INSERT,,,
Audit History,165204103,N/A,INSERT,,,
Audit History,165204135,N/A,INSERT,,,
Audit History,165203332,N/A,INSERT,,,
Audit History,165203364,N/A,INSERT,,,
Audit History,165202452,N/A,INSERT,,,
Audit History,165204290,N/A,INSERT,,,
Audit History,165204418,N/A,INSERT,,,
Audit History,165203047,N/A,INSERT,,,
Audit History,165203079,N/A,INSERT,,,
Audit History,165203209,N/A,INSERT,,,
Audit History,165203241,N/A,INSERT,,,
Audit History,165203005,N/A,INSERT,,,
Audit History,165203037,N/A,INSERT,,,
Audit History,165203069,N/A,INSERT,,,
Audit History,165203101,N/A,INSERT,,,
Primary Wire,217524875,217524872,UPDATE,phase,C,B
Primary Wire,217524939,217524935,UPDATE,status,Existing,Deleted
OH Primary,217394747,N/A,UPDATE,installed_length,90,88
OH Primary,217524091,N/A,UPDATE,installed_length,102,98
Audit History,165204168,N/A,INSERT,,,
Audit History,165203976,N/A,INSERT,,,
Audit History,165204008,N/A,INSERT,,,
Audit History,165197270,N/A,INSERT,,,
Primary Wire,217524406,217524402,UPDATE,insulation,Unknown,BARE
Audit History,165201053,N/A,INSERT,,,
Audit History,165202868,N/A,INSERT,,,
Audit History,165202900,N/A,INSERT,,,
Audit History,165202932,N/A,INSERT,,,
Audit History,165203524,N/A,INSERT,,,
Audit History,165203507,N/A,INSERT,,,
Audit History,165203667,N/A,INSERT,,,
Audit History,165203699,N/A,INSERT,,,
Audit History,165203571,N/A,INSERT,,,
Primary Wire,217524593,217524591,UPDATE,phase,B,A
Primary Wire,217525473,217525470,UPDATE,phase,C,A
OH Fuse,389833495,N/A,UPDATE,switch_no,218851,301817
OH Fuse,389833495,N/A,UPDATE,xcel_energy_device_id,218851,301817
OH Fuse,389833495,N/A,UPDATE,xcel_energy_field_stencil,218851,301817
OH Primary,217524497,N/A,UPDATE,calculated_length,81.62,132.8
OH Primary,217524497,N/A,UPDATE,installed_length,83,120
OH Primary,217524497,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 51' 10.63"""
Audit History,165202974,N/A,INSERT,,,
Audit History,165203166,N/A,INSERT,,,
Audit History,165203726,N/A,INSERT,,,
Audit History,165203758,N/A,INSERT,,,
OH Primary,217524748,N/A,UPDATE,installed_length,111,173
OH Primary,217524748,N/A,UPDATE,phase_orientation,CAB,BAC
Audit History,165202399,N/A,INSERT,,,
Audit History,165202271,N/A,INSERT,,,
Audit History,165202991,N/A,INSERT,,,
Audit History,165203023,N/A,INSERT,,,
Audit History,165203449,N/A,INSERT,,,
Audit History,165203225,N/A,INSERT,,,
Audit History,165203257,N/A,INSERT,,,
Audit History,165203385,N/A,INSERT,,,
Primary Wire,217525095,217525094,UPDATE,phase,A,C
OH Primary,217524999,N/A,UPDATE,installed_length,105,101
OH Primary,217524999,N/A,UPDATE,phase_orientation,CBA,A
Audit History,165203540,N/A,INSERT,,,
Audit History,165204292,N/A,INSERT,,,
Audit History,165204420,N/A,INSERT,,,
Audit History,165204452,N/A,INSERT,,,
Audit History,165202275,N/A,INSERT,,,
Audit History,165202307,N/A,INSERT,,,
Audit History,165202339,N/A,INSERT,,,
Audit History,165202371,N/A,INSERT,,,
Audit History,165203306,N/A,INSERT,,,
Audit History,165203338,N/A,INSERT,,,
Audit History,165203370,N/A,INSERT,,,
Audit History,165202618,N/A,INSERT,,,
Audit History,165203199,N/A,INSERT,,,
Audit History,165203007,N/A,INSERT,,,
Audit History,165203039,N/A,INSERT,,,
Audit History,165203071,N/A,INSERT,,,
Audit History,165202357,N/A,INSERT,,,
Audit History,165202389,N/A,INSERT,,,
Audit History,165203290,N/A,INSERT,,,
Audit History,165203322,N/A,INSERT,,,
Audit History,165203354,N/A,INSERT,,,
Audit History,165198868,N/A,INSERT,,,
Pole,229894894,N/A,UPDATE,status,Retired,Deleted
Audit History,165203653,N/A,INSERT,,,
Audit History,165202741,N/A,INSERT,,,
Audit History,165202773,N/A,INSERT,,,
Audit History,165204261,N/A,INSERT,,,
Audit History,165204325,N/A,INSERT,,,
Audit History,165203637,N/A,INSERT,,,
Audit History,165203669,N/A,INSERT,,,
Primary Wire,217524595,217524591,UPDATE,insulation,Unknown,WP
OH Primary,217525347,N/A,UPDATE,installed_length,112,107
Audit History,165203728,N/A,INSERT,,,
Audit History,165203760,N/A,INSERT,,,
Audit History,165203792,N/A,INSERT,,,
Audit History,165203824,N/A,INSERT,,,
Audit History,165201305,N/A,INSERT,,,
Audit History,165202153,N/A,INSERT,,,
Audit History,165203872,N/A,INSERT,,,
Audit History,165203904,N/A,INSERT,,,
Audit History,165203936,N/A,INSERT,,,
Audit History,165202960,N/A,INSERT,,,
Audit History,165203419,N/A,INSERT,,,
Audit History,165198431,N/A,INSERT,,,
Audit History,165198495,N/A,INSERT,,,
Audit History,165203451,N/A,INSERT,,,
Primary Wire,217525097,217525094,UPDATE,phase,C,A
Audit History,165202896,N/A,INSERT,,,
OH Primary,217524345,N/A,UPDATE,installed_length,151,147
OH Primary,217524345,N/A,UPDATE,phase_orientation,ABC,BAC
Primary Wire,221612562,221612561,UPDATE,status,Existing,Deleted
Audit History,165204390,N/A,INSERT,,,
Audit History,165204454,N/A,INSERT,,,
Audit History,165203542,N/A,INSERT,,,
OH Primary,217524532,N/A,UPDATE,installed_length,115.9,118
Audit History,165203211,N/A,INSERT,,,
Audit History,165203243,N/A,INSERT,,,
Audit History,165203275,N/A,INSERT,,,
Audit History,165198161,N/A,INSERT,,,
Audit History,165198355,N/A,INSERT,,,
Audit History,165198419,N/A,INSERT,,,
OH Switch,234532215,N/A,UPDATE,status,Existing,Deleted
OH Primary,217524783,N/A,UPDATE,calculated_length,164.5,unset
OH Primary,217524783,N/A,UPDATE,installed_length,166,47
OH Primary,217524783,N/A,UPDATE,phase_orientation,CAB,BAC
OH Primary,217524783,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165203980,N/A,INSERT,,,
Audit History,165204012,N/A,INSERT,,,
Audit History,165204044,N/A,INSERT,,,
Audit History,165204172,N/A,INSERT,,,
Audit History,165203083,N/A,INSERT,,,
Audit History,165203115,N/A,INSERT,,,
Primary Wire,221612563,221612561,UPDATE,status,Existing,Deleted
Audit History,165202838,N/A,INSERT,,,
Audit History,165202870,N/A,INSERT,,,
Audit History,165203479,N/A,INSERT,,,
Audit History,165203511,N/A,INSERT,,,
Audit History,165203575,N/A,INSERT,,,
Audit History,165203607,N/A,INSERT,,,
Primary Wire,217524501,217524497,UPDATE,insulation,Unknown,BARE
Audit History,165203858,N/A,INSERT,,,
Audit History,165203890,N/A,INSERT,,,
Audit History,165203922,N/A,INSERT,,,
Audit History,165203954,N/A,INSERT,,,
Audit History,165203025,N/A,INSERT,,,
Audit History,165203713,N/A,INSERT,,,
Audit History,165203261,N/A,INSERT,,,
Audit History,165203389,N/A,INSERT,,,
Audit History,165203421,N/A,INSERT,,,
Audit History,165203453,N/A,INSERT,,,
Audit History,165203366,N/A,INSERT,,,
Audit History,165203302,N/A,INSERT,,,
Primary Wire,217525003,217524999,UPDATE,status,Existing,Deleted
Primary Wire,221612564,221612561,UPDATE,status,Existing,Deleted
Audit History,165198572,N/A,INSERT,,,
Audit History,165204296,N/A,INSERT,,,
Audit History,165204456,N/A,INSERT,,,
Audit History,165197628,N/A,INSERT,,,
Audit History,165202309,N/A,INSERT,,,
Audit History,165202341,N/A,INSERT,,,
Audit History,165202373,N/A,INSERT,,,
Audit History,165201461,N/A,INSERT,,,
Audit History,165203340,N/A,INSERT,,,
Audit History,165203308,N/A,INSERT,,,
Audit History,165202652,N/A,INSERT,,,
Audit History,165202460,N/A,INSERT,,,
Audit History,165203763,N/A,INSERT,,,
OH Primary,217501629,N/A,UPDATE,installed_length,55,174
OH Primary,217524266,N/A,UPDATE,installed_length,124,120
OH Primary,217525601,N/A,UPDATE,installed_length,98,93
Cable Segment Delta,527589444,N/A,INSERT,,,
Cable Segment Delta,527589476,N/A,INSERT,,,
Cable Segment Delta,527589508,N/A,INSERT,,,
Audit History,165203358,N/A,INSERT,,,
Audit History,165203294,N/A,INSERT,,,
Audit History,165203326,N/A,INSERT,,,
Audit History,165204014,N/A,INSERT,,,
Primary Wire,217525004,217524999,UPDATE,status,Existing,Deleted
Audit History,165202464,N/A,INSERT,,,
Audit History,165202496,N/A,INSERT,,,
Audit History,165203655,N/A,INSERT,,,
Audit History,165203687,N/A,INSERT,,,
Primary Wire,221612565,221612561,UPDATE,status,Existing,Deleted
Audit History,165202743,N/A,INSERT,,,
Audit History,165204425,N/A,INSERT,,,
Audit History,165203481,N/A,INSERT,,,
Audit History,165203577,N/A,INSERT,,,
Audit History,165203609,N/A,INSERT,,,
Primary Wire,217524535,217524532,UPDATE,phase,C,A
Audit History,165202199,N/A,INSERT,,,
Audit History,165202295,N/A,INSERT,,,
Pole,230020209,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217415753,N/A,UPDATE,installed_length,176,175
Audit History,165204644,N/A,INSERT,,,
Audit History,165204676,N/A,INSERT,,,
UG Primary,220821636,N/A,UPDATE,calculated_length,184.5,191.2
UG Primary,220821636,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165203956,N/A,INSERT,,,
Primary Wire,217525730,217525729,UPDATE,phase,A,C
Audit History,165201243,N/A,INSERT,,,
Audit History,165203778,N/A,INSERT,,,
Audit History,165203810,N/A,INSERT,,,
Audit History,165203842,N/A,INSERT,,,
Audit History,165203874,N/A,INSERT,,,
Audit History,165204047,N/A,INSERT,,,
Audit History,165204079,N/A,INSERT,,,
Audit History,165203391,N/A,INSERT,,,
Audit History,165203423,N/A,INSERT,,,
Primary Wire,217525197,217525195,UPDATE,insulation,Unknown,BARE
Audit History,165200945,N/A,INSERT,,,
OH Transformer Bank,235905699,N/A,UPDATE,phase_designation,C,A
Audit History,165204266,N/A,INSERT,,,
Primary Wire,221570388,221570386,UPDATE,status,Existing,Deleted
Audit History,165204458,N/A,INSERT,,,
Audit History,165202201,N/A,INSERT,,,
Primary Wire,217524536,217524532,UPDATE,status,Existing,Deleted
Audit History,165203213,N/A,INSERT,,,
Audit History,165203245,N/A,INSERT,,,
Primary Wire,217416132,217416131,UPDATE,phase,A,C
Audit History,165199268,N/A,INSERT,,,
Audit History,165199332,N/A,INSERT,,,
Audit History,165203765,N/A,INSERT,,,
Audit History,165197317,N/A,INSERT,,,
Primary Wire,217525731,217525729,UPDATE,phase,B,A
OH Primary,217525539,N/A,UPDATE,installed_length,151,149
Audit History,165203984,N/A,INSERT,,,
Audit History,165204016,N/A,INSERT,,,
Audit History,165204112,N/A,INSERT,,,
Audit History,165199750,N/A,INSERT,,,
OH Primary,217410475,N/A,UPDATE,installed_length,158,168
OH Primary,217517062,N/A,UPDATE,installed_length,195,194
OH Primary,217524254,N/A,UPDATE,installed_length,117,116
Pole,68863049,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165203528,N/A,INSERT,,,
Audit History,165203560,N/A,INSERT,,,
Audit History,165202712,N/A,INSERT,,,
Audit History,165203483,N/A,INSERT,,,
Audit History,165203579,N/A,INSERT,,,
Audit History,165203611,N/A,INSERT,,,
Audit History,165203675,N/A,INSERT,,,
Pole,230020839,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165203734,N/A,INSERT,,,
Audit History,165203798,N/A,INSERT,,,
Audit History,165203830,N/A,INSERT,,,
Audit History,165203862,N/A,INSERT,,,
Primary Wire,217525732,217525729,UPDATE,phase,C,B
Audit History,165203123,N/A,INSERT,,,
Audit History,165203715,N/A,INSERT,,,
Audit History,165204049,N/A,INSERT,,,
Audit History,165204081,N/A,INSERT,,,
Audit History,165204209,N/A,INSERT,,,
Audit History,165204865,N/A,INSERT,,,
Primary Wire,217524479,217524478,UPDATE,status,Existing,Deleted
Audit History,165202898,N/A,INSERT,,,
OH Primary,217524017,N/A,UPDATE,installed_length,87,84
Audit History,165203644,N/A,INSERT,,,
Audit History,165203516,N/A,INSERT,,,
Audit History,165203548,N/A,INSERT,,,
Audit History,165204300,N/A,INSERT,,,
Audit History,165202183,N/A,INSERT,,,
Audit History,165202215,N/A,INSERT,,,
Audit History,165202247,N/A,INSERT,,,
Audit History,165202279,N/A,INSERT,,,
Audit History,165202590,N/A,INSERT,,,
Audit History,165202622,N/A,INSERT,,,
Audit History,165202654,N/A,INSERT,,,
Audit History,165202686,N/A,INSERT,,,
Audit History,165204679,N/A,INSERT,,,
Audit History,165203767,N/A,INSERT,,,
Audit History,165204647,N/A,INSERT,,,
OH Primary,217524853,N/A,UPDATE,installed_length,143,139
OH Primary,217525509,N/A,UPDATE,installed_length,197,201
OH Primary,217525509,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,217525701,N/A,UPDATE,installed_length,126,125
Audit History,165197234,N/A,INSERT,,,
Audit History,165197266,N/A,INSERT,,,
Audit History,165197074,N/A,INSERT,,,
Audit History,165201682,N/A,INSERT,,,
Audit History,165201810,N/A,INSERT,,,
Audit History,165201842,N/A,INSERT,,,
Primary Wire,217525952,217525951,UPDATE,phase,A,C
Audit History,165203465,N/A,INSERT,,,
Audit History,165203497,N/A,INSERT,,,
Audit History,165203593,N/A,INSERT,,,
Audit History,165203625,N/A,INSERT,,,
Audit History,165204237,N/A,INSERT,,,
Audit History,165204461,N/A,INSERT,,,
Audit History,165198858,N/A,INSERT,,,
Primary Wire,217416133,217416131,UPDATE,insulation,BARE,WP
Primary Wire,217416165,217416163,UPDATE,status,Existing,Deleted
OH Primary,217416037,N/A,UPDATE,installed_length,192,197
OH Primary,217416037,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165203736,N/A,INSERT,,,
Audit History,165203800,N/A,INSERT,,,
Audit History,165203832,N/A,INSERT,,,
Audit History,165203864,N/A,INSERT,,,
Primary Wire,217525510,217525509,UPDATE,phase,A,C
Audit History,165201277,N/A,INSERT,,,
Audit History,165201309,N/A,INSERT,,,
Audit History,165203876,N/A,INSERT,,,
Audit History,165203156,N/A,INSERT,,,
Audit History,165203188,N/A,INSERT,,,
Audit History,165202964,N/A,INSERT,,,
Audit History,165204739,N/A,INSERT,,,
Audit History,165204931,N/A,INSERT,,,
Audit History,165197311,N/A,INSERT,,,
Audit History,165199687,N/A,INSERT,,,
Primary Wire,217525953,217525951,UPDATE,phase,B,A
Primary Wire,217525985,217525983,UPDATE,phase,B,A
Audit History,165202552,N/A,INSERT,,,
Audit History,165202584,N/A,INSERT,,,
Audit History,165204398,N/A,INSERT,,,
Audit History,165204430,N/A,INSERT,,,
Audit History,165203518,N/A,INSERT,,,
Audit History,165203550,N/A,INSERT,,,
OH Primary,217525388,N/A,UPDATE,installed_length,87,96
Audit History,165203279,N/A,INSERT,,,
Audit History,165203375,N/A,INSERT,,,
Audit History,165198151,N/A,INSERT,,,
Audit History,165198183,N/A,INSERT,,,
Audit History,165198215,N/A,INSERT,,,
Audit History,165198247,N/A,INSERT,,,
OH Primary,217524887,N/A,UPDATE,installed_length,118,119
Audit History,165204180,N/A,INSERT,,,
Audit History,165203988,N/A,INSERT,,,
Audit History,165204020,N/A,INSERT,,,
Audit History,165204116,N/A,INSERT,,,
Audit History,165201747,N/A,INSERT,,,
Audit History,165201779,N/A,INSERT,,,
Audit History,165201875,N/A,INSERT,,,
Audit History,165201907,N/A,INSERT,,,
Audit History,165202810,N/A,INSERT,,,
Audit History,165202842,N/A,INSERT,,,
Audit History,165202874,N/A,INSERT,,,
Audit History,165202197,N/A,INSERT,,,
Audit History,165203615,N/A,INSERT,,,
Audit History,165203679,N/A,INSERT,,,
Audit History,165203711,N/A,INSERT,,,
Audit History,165203487,N/A,INSERT,,,
OH Primary,217524733,N/A,UPDATE,installed_length,171,173
OH Primary,217524733,N/A,UPDATE,phase_orientation,ACB,ABC
Audit History,165203738,N/A,INSERT,,,
Audit History,165203802,N/A,INSERT,,,
Audit History,165203834,N/A,INSERT,,,
Audit History,165203866,N/A,INSERT,,,
Primary Wire,217525512,217525509,UPDATE,phase,C,A
OH Primary,221441853,N/A,UPDATE,calculated_length,20.15,unset
OH Fuse Unit,476417449,233911439,UPDATE,phase,B,A
OH Fuse Unit,476417449,233911439,UPDATE,normal_position,Closed,Open
Audit History,165203093,N/A,INSERT,,,
Audit History,165203125,N/A,INSERT,,,
Audit History,165204053,N/A,INSERT,,,
Audit History,165198800,N/A,INSERT,,,
Audit History,165204837,N/A,INSERT,,,
Audit History,165198021,N/A,INSERT,,,
OH Primary,217525795,N/A,UPDATE,installed_length,150,149
Audit History,165201763,N/A,INSERT,,,
Audit History,165201795,N/A,INSERT,,,
Audit History,165201827,N/A,INSERT,,,
OH Primary,220458252,N/A,UPDATE,installed_length,154,151
OH Primary,220458252,N/A,UPDATE,phase_orientation,CBA,ABC
Audit History,165204432,N/A,INSERT,,,
Audit History,165204464,N/A,INSERT,,,
Audit History,165205216,N/A,INSERT,,,
Audit History,165202313,N/A,INSERT,,,
Audit History,165202345,N/A,INSERT,,,
Audit History,165202377,N/A,INSERT,,,
Audit History,165204032,N/A,INSERT,,,
Audit History,165204128,N/A,INSERT,,,
Audit History,165204160,N/A,INSERT,,,
Audit History,165203771,N/A,INSERT,,,
Audit History,165198947,N/A,INSERT,,,
Audit History,165198227,N/A,INSERT,,,
Primary Wire,217524889,217524887,UPDATE,phase,B,A
Audit History,165203990,N/A,INSERT,,,
Audit History,165204022,N/A,INSERT,,,
Audit History,165204086,N/A,INSERT,,,
Audit History,165202596,N/A,INSERT,,,
Audit History,165202628,N/A,INSERT,,,
Audit History,165202660,N/A,INSERT,,,
Pole,229894906,N/A,UPDATE,status,Retired,Deleted
Audit History,165203595,N/A,INSERT,,,
Audit History,165203627,N/A,INSERT,,,
Audit History,165203659,N/A,INSERT,,,
Audit History,165199051,N/A,INSERT,,,
Audit History,165198338,N/A,INSERT,,,
Audit History,165198402,N/A,INSERT,,,
Audit History,165198466,N/A,INSERT,,,
Audit History,165204652,N/A,INSERT,,,
Audit History,165204684,N/A,INSERT,,,
Audit History,165203868,N/A,INSERT,,,
Audit History,165203900,N/A,INSERT,,,
Primary Wire,217524890,217524887,UPDATE,phase,C,B
Audit History,165201279,N/A,INSERT,,,
Audit History,165203814,N/A,INSERT,,,
Audit History,165203846,N/A,INSERT,,,
Audit History,165203878,N/A,INSERT,,,
Audit History,165203910,N/A,INSERT,,,
Audit History,165199155,N/A,INSERT,,,
Primary Wire,217525893,217525892,UPDATE,phase,A,C
Audit History,165203556,N/A,INSERT,,,
OH Primary,220458350,N/A,UPDATE,installed_length,22,21
OH Primary,220458350,N/A,UPDATE,phase_orientation,CBA,B
Audit History,165204306,N/A,INSERT,,,
Audit History,165204434,N/A,INSERT,,,
Audit History,165204466,N/A,INSERT,,,
Audit History,165203147,N/A,INSERT,,,
Primary Wire,217526208,217526205,UPDATE,phase,C,A
OH Primary,217524642,N/A,UPDATE,installed_length,222,241
Audit History,165203409,N/A,INSERT,,,
Audit History,165204065,N/A,INSERT,,,
Audit History,165204097,N/A,INSERT,,,
Audit History,165198390,N/A,INSERT,,,
Audit History,165197325,N/A,INSERT,,,
Audit History,165197357,N/A,INSERT,,,
Audit History,165197389,N/A,INSERT,,,
OH Primary,473164946,N/A,UPDATE,installed_length,118.9,151
Audit History,165203992,N/A,INSERT,,,
Audit History,165204056,N/A,INSERT,,,
Audit History,165204120,N/A,INSERT,,,
Audit History,165198622,N/A,INSERT,,,
Audit History,165203055,N/A,INSERT,,,
Audit History,165203087,N/A,INSERT,,,
Audit History,165203119,N/A,INSERT,,,
Primary Wire,220458351,220458350,UPDATE,status,Existing,Deleted
Audit History,165202716,N/A,INSERT,,,
Audit History,165202812,N/A,INSERT,,,
Audit History,165202844,N/A,INSERT,,,
Audit History,165204403,N/A,INSERT,,,
OH Primary,217525489,N/A,UPDATE,installed_length,113,108
OH Primary,217526177,N/A,UPDATE,installed_length,116,114
Audit History,165202297,N/A,INSERT,,,
Pole,230020495,N/A,UPDATE,framing_type,Unknown,Double Circuit Horizontal Parallel
Audit History,165203742,N/A,INSERT,,,
Audit History,165203774,N/A,INSERT,,,
Audit History,165203806,N/A,INSERT,,,
Audit History,165203838,N/A,INSERT,,,
